State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
CA,2015,2196.0,0,700.0,Frame,7,420786.0,1000,Urban,7,False,False,27.64,26.77,120,363929.0,0.311,14.48,62.77,1.66,86,22.05,Excellent,0,Low,11,56857.0,True,Moderate,1382.54,0,0.0
CA,1975,1306.0,1,700.0,Frame,5,289326.0,1000,Urban,12,False,False,7.12,4.37,3,230606.0,0.112,74.16,75.19,0.95,48,15.9,Adequate,0,Low,51,58720.0,True,Moderate,1444.04,1,2555.03
NY,1962,1145.0,0,771.0,Frame,8,266833.0,500,Suburban,25,False,True,5.62,9.47,120,161651.0,0.421,11.63,51.0,2.38,59,3.25,Adequate,0,Low,64,105182.0,False,Moderate,1358.96,0,0.0
TX,2021,2535.0,0,631.0,Frame,10,463346.0,1000,Suburban,2,False,False,31.5,9.4,120,454561.0,0.305,20.76,59.35,2.21,82,3.68,Adequate,3,Moderate,5,8785.0,False,High,2577.89,2,7991.1
NY,1971,2283.0,0,638.0,Frame,5,560442.0,1000,Suburban,17,True,True,15.09,3.91,120,459907.0,0.403,72.12,23.85,3.07,54,15.29,Poor,0,Low,55,100535.0,False,Moderate,2187.03,0,0.0
CO,1992,2817.0,0,687.0,Frame,4,628065.0,2000,Suburban,27,False,True,7.79,7.22,120,419436.0,0.381,17.27,57.06,3.0,91,15.11,Poor,1,Moderate,34,208629.0,False,Low,1109.73,0,0.0
Other,1959,1923.0,0,677.0,Frame,3,360964.0,1000,Urban,28,False,True,4.82,0.52,120,357336.0,0.626,17.93,45.53,3.07,62,27.67,Adequate,1,Low,67,3628.0,False,Moderate,1329.18,0,0.0
OK,1978,2623.0,1,791.0,Frame,7,678185.0,2000,Suburban,18,False,True,14.61,1.25,7,599107.0,0.242,36.51,74.45,2.34,71,15.85,Poor,3,Low,48,79078.0,False,High,2897.21,3,12275.52
CA,2018,1701.0,0,700.0,Frame,1,335236.0,1000,Rural,5,True,True,25.74,4.33,120,205117.0,0.13,21.09,50.74,5.51,88,10.67,Poor,0,High,8,130119.0,True,Low,867.21,1,349.03
FL,1980,1195.0,0,743.0,Frame,6,251729.0,1000,Urban,14,False,False,30.58,2.27,120,253046.0,0.352,23.55,60.14,0.62,64,12.56,Adequate,1,High,46,0.0,False,Low,900.36,0,0.0
MA,2008,3153.0,0,700.0,Masonry,8,873841.0,500,Suburban,7,True,False,38.0,5.23,120,475778.0,0.664,13.36,41.12,9.02,61,23.5,Poor,0,High,18,398063.0,True,High,3562.64,1,2202.78
TX,1951,2438.0,0,792.0,Frame,7,583685.0,5000,Urban,27,True,False,17.53,12.56,120,554876.0,2.19,11.02,93.91,5.3,35,16.7,Poor,2,Low,75,28809.0,False,High,3883.96,0,0.0
Other,2006,2584.0,1,708.0,Masonry,8,636435.0,2000,Urban,10,True,True,0.0,32.27,14,410230.0,1.0,26.59,56.36,1.34,78,6.91,Excellent,0,Moderate,20,226205.0,False,Moderate,1639.57,0,0.0
CO,1963,2180.0,0,582.0,Fire Resistive,7,442775.0,1000,Suburban,28,True,False,4.22,9.95,120,380879.0,0.417,9.13,64.76,6.02,67,17.36,Adequate,2,Low,63,61896.0,False,Moderate,1568.02,1,2365.18
CA,1962,2808.0,0,700.0,Masonry,9,699390.0,1000,Rural,23,False,False,17.0,72.0,120,536163.0,2.123,60.29,70.16,2.91,44,0.97,Poor,0,Low,64,163227.0,True,High,3586.89,0,0.0
TX,1967,2243.0,0,638.0,Frame,1,401665.0,500,Suburban,25,True,True,17.93,0.37,120,423902.0,0.112,20.81,38.26,1.0,60,10.1,Adequate,3,Low,59,0.0,False,Moderate,1904.24,0,0.0
GA,1974,2490.0,0,616.0,Fire Resistive,4,456389.0,2000,Suburban,18,True,False,1.71,1.31,120,480206.0,0.18,3.95,56.77,1.42,49,5.76,Excellent,0,Moderate,52,0.0,False,Low,1167.23,0,0.0
Other,1983,2679.0,0,740.0,Frame,10,600941.0,1000,Suburban,29,False,False,11.43,3.05,120,470640.0,0.786,18.53,56.01,4.2,96,3.26,Excellent,1,Low,43,130301.0,False,Moderate,2050.35,0,0.0
GA,2004,1315.0,0,609.0,Fire Resistive,4,351274.0,1000,Rural,3,False,True,15.61,55.02,120,266878.0,2.24,57.75,76.78,2.7,68,23.48,Adequate,0,Low,22,84396.0,False,Low,807.34,0,0.0
FL,2002,1523.0,0,633.0,Frame,2,210372.0,1000,Suburban,12,False,False,29.06,12.4,120,274260.0,0.292,21.51,9.89,6.61,79,7.01,Adequate,0,Low,24,0.0,False,Low,678.98,1,469.06
MA,1980,1407.0,0,700.0,Frame,1,266244.0,1000,Suburban,19,False,False,24.77,0.05,120,217429.0,0.653,26.23,50.55,0.57,67,45.0,Poor,2,Low,46,48815.0,True,Low,1158.48,0,0.0
TX,1961,1648.0,0,591.0,Frame,10,411203.0,2000,Urban,24,False,False,8.67,9.82,120,332311.0,0.442,43.89,60.38,6.15,59,0.32,Adequate,2,Low,65,78892.0,False,Moderate,2027.77,1,1197.96
FL,2022,2624.0,0,621.0,Frame,7,511189.0,1000,Suburban,1,False,False,8.42,37.06,120,347712.0,1.286,47.71,51.09,3.07,69,4.38,Adequate,0,Low,4,163477.0,False,Low,1107.9,0,0.0
LA,1973,1715.0,1,537.0,Frame,5,302525.0,1000,Rural,23,False,True,13.15,32.33,36,212686.0,0.556,45.17,61.2,10.8,53,6.58,Poor,0,Low,53,89839.0,False,Moderate,1756.34,1,1580.99
Other,2018,3681.0,0,818.0,Frame,3,910670.0,2000,Suburban,10,False,True,10.23,0.89,120,651733.0,0.219,21.5,17.18,0.14,91,33.13,Excellent,2,Low,8,258937.0,False,Moderate,1722.62,0,0.0
NY,1996,2844.0,0,671.0,Frame,2,649637.0,1000,Urban,25,False,False,7.09,2.01,120,473264.0,0.712,22.35,15.0,0.78,94,0.97,Adequate,0,High,30,176373.0,False,Moderate,1447.56,0,0.0
NY,1983,2218.0,0,548.0,Frame,6,425168.0,1000,Rural,17,True,False,5.17,16.27,120,351755.0,0.346,26.15,32.94,5.13,57,17.48,Poor,0,Low,43,73413.0,False,Moderate,1663.62,0,0.0
TX,1995,2069.0,2,658.0,Frame,5,341160.0,1000,Suburban,2,True,False,12.9,12.77,7,407663.0,1.358,16.76,18.51,21.99,37,3.41,Adequate,3,Low,31,0.0,False,High,3191.36,3,4585.55
FL,1977,1182.0,0,609.0,Frame,5,202513.0,2000,Suburban,11,False,False,11.16,0.38,120,206185.0,0.258,33.28,44.9,0.44,44,10.7,Adequate,0,Low,49,0.0,False,Low,733.45,0,0.0
CA,2015,1941.0,0,700.0,Frame,4,428352.0,2000,Suburban,3,True,False,24.93,42.09,120,329968.0,0.62,14.0,76.12,2.06,76,1.85,Adequate,0,Moderate,11,98384.0,True,Low,1176.38,0,0.0
WA,1982,2112.0,2,527.0,Frame,8,347064.0,2000,Rural,15,False,False,24.84,24.29,17,324567.0,0.521,35.13,36.31,2.5,48,1.31,Adequate,0,Low,44,22497.0,False,High,2714.32,0,0.0
CA,1990,2387.0,0,700.0,Masonry,7,470900.0,2000,Suburban,13,False,True,18.11,53.09,120,328395.0,0.2,40.28,66.59,0.28,51,13.51,Adequate,0,Low,36,142505.0,True,Moderate,1708.59,1,1005.3
LA,2010,1625.0,0,761.0,Frame,1,358003.0,1000,Rural,4,False,False,25.87,1.05,120,328312.0,0.131,32.31,79.51,5.46,81,2.98,Adequate,0,Low,16,29691.0,False,Low,770.71,0,0.0
TX,2018,1907.0,1,627.0,Frame,4,317667.0,1000,Urban,11,False,False,29.74,2.6,4,249748.0,0.43,20.19,32.93,16.92,96,3.83,Poor,3,Low,8,67919.0,False,High,2633.63,2,5217.13
NY,1961,1339.0,0,574.0,Fire Resistive,10,313655.0,500,Rural,11,False,False,36.86,0.14,120,290629.0,0.739,21.92,77.92,3.22,35,8.28,Adequate,2,Moderate,65,23026.0,False,High,2905.51,0,0.0
TX,1983,2754.0,0,482.0,Masonry,3,598310.0,1000,Suburban,13,True,True,11.93,2.85,120,444419.0,0.432,16.64,0.0,8.01,45,3.09,Poor,6,High,43,153891.0,False,Very High,4817.28,1,5373.87
FL,2000,2670.0,0,699.0,Fire Resistive,2,413702.0,1000,Urban,24,False,False,4.12,1.53,120,461684.0,0.72,34.75,0.0,20.63,92,3.33,Adequate,0,Low,26,0.0,False,Moderate,1407.69,0,0.0
CO,2000,2152.0,1,725.0,Frame,8,447006.0,1000,Rural,6,True,False,14.23,26.58,35,371851.0,0.858,30.69,68.79,5.47,56,12.92,Poor,2,Low,26,75155.0,False,Moderate,1795.66,1,4216.48
OK,2014,1158.0,0,628.0,Frame,6,215873.0,1000,Urban,12,False,False,17.51,11.61,120,259682.0,1.222,28.19,53.26,4.04,98,4.88,Poor,1,Moderate,12,0.0,False,Low,656.02,0,0.0
Other,1993,1219.0,0,775.0,Frame,5,269387.0,2000,Suburban,17,False,False,3.72,15.59,120,185274.0,0.376,24.27,55.33,4.07,82,26.61,Poor,2,Low,33,84113.0,False,Low,651.06,0,0.0
FL,1982,2441.0,0,690.0,Frame,4,634790.0,2000,Rural,6,True,True,9.03,4.89,120,370340.0,0.491,16.46,54.33,0.57,36,6.91,Adequate,1,High,44,264450.0,False,Moderate,1440.96,1,1439.84
CO,2022,2472.0,0,554.0,Fire Resistive,1,606078.0,500,Rural,3,False,False,11.52,21.75,120,482517.0,0.862,35.39,43.01,0.78,99,1.05,Excellent,2,Low,4,123561.0,False,Moderate,1242.52,0,0.0
GA,1955,1940.0,0,651.0,Masonry,10,401388.0,1000,Rural,20,True,False,16.88,19.51,120,346509.0,0.364,51.43,46.83,25.22,33,0.91,Poor,0,Low,71,54879.0,False,High,4200.4,0,0.0
FL,1995,2269.0,0,688.0,Frame,4,360728.0,500,Suburban,13,True,False,23.19,24.87,120,391000.0,0.231,44.95,44.87,0.96,63,36.47,Adequate,0,Low,31,0.0,False,Moderate,1230.18,0,0.0
GA,1996,1975.0,2,548.0,Frame,1,319807.0,1000,Suburban,15,False,False,10.28,21.52,9,404349.0,0.111,22.23,42.04,12.25,82,3.62,Adequate,0,Moderate,30,0.0,False,Moderate,1605.39,0,0.0
Other,1993,2532.0,0,575.0,Frame,10,951646.0,1000,Suburban,11,False,False,26.42,1.6,120,418338.0,2.513,26.01,48.02,1.08,74,8.07,Poor,0,Low,33,533308.0,False,High,2501.81,0,0.0
WA,1991,2338.0,0,612.0,Frame,5,626313.0,1000,Suburban,25,True,False,9.58,8.89,120,432581.0,0.58,16.06,100.0,1.67,95,45.0,Adequate,0,Moderate,35,193732.0,False,Moderate,1367.64,0,0.0
CO,1970,1627.0,0,736.0,Frame,8,397002.0,1000,Suburban,5,False,True,7.0,19.77,120,326660.0,2.063,12.28,42.68,0.97,34,14.52,Excellent,2,Low,56,70342.0,False,Moderate,1860.08,1,2036.87
LA,2002,1927.0,0,702.0,Masonry,5,316999.0,1000,Suburban,5,True,False,5.15,26.08,120,314240.0,1.876,39.69,22.29,3.15,52,9.97,Adequate,0,Low,24,2759.0,False,Low,962.22,0,0.0
NY,1992,2487.0,1,740.0,Frame,3,643256.0,2000,Suburban,8,True,True,0.0,0.81,22,514200.0,0.214,16.08,75.84,5.63,61,0.61,Adequate,2,Low,34,129056.0,False,Moderate,1658.35,0,0.0
OK,1991,2770.0,1,688.0,Frame,10,387719.0,1000,Rural,25,False,False,8.76,8.07,27,431395.0,1.757,27.4,43.48,0.08,75,7.13,Adequate,3,Low,35,0.0,False,Moderate,1800.66,1,3190.58
Other,1951,2791.0,0,726.0,Frame,8,758701.0,1000,Urban,23,False,False,32.83,7.45,120,605825.0,0.24,12.37,88.14,6.21,31,16.56,Adequate,1,Low,75,152876.0,False,Very High,7101.85,3,35681.13
TX,1977,1719.0,1,728.0,Frame,3,311886.0,1000,Suburban,18,False,True,24.34,53.25,8,369366.0,1.066,27.05,66.52,0.8,65,6.66,Adequate,5,Low,49,0.0,False,High,3203.15,0,0.0
MA,2006,1855.0,0,700.0,Fire Resistive,8,399844.0,1000,Suburban,12,False,False,7.99,28.63,120,319922.0,1.305,68.59,57.61,6.41,88,6.11,Adequate,2,Low,20,79922.0,True,Low,1031.27,0,0.0
NY,1953,1966.0,1,610.0,Frame,10,366934.0,1000,Rural,25,False,True,23.01,23.75,21,352679.0,0.871,12.95,32.79,0.92,34,10.11,Adequate,0,Low,73,14255.0,False,High,4204.33,1,5128.57
TX,2002,3093.0,0,709.0,Frame,9,948938.0,2000,Rural,18,False,False,10.13,2.25,120,607272.0,0.805,31.18,70.35,7.28,93,15.29,Poor,1,Low,24,341666.0,False,Moderate,2095.52,0,0.0
OK,2013,1613.0,0,692.0,Frame,4,312913.0,500,Suburban,5,True,False,24.69,0.68,120,239906.0,0.939,37.2,89.83,6.04,79,5.82,Adequate,3,Low,13,73007.0,False,Low,688.14,0,0.0
MA,1956,1800.0,0,700.0,Frame,10,347318.0,1000,Urban,27,True,True,27.74,14.44,120,265370.0,0.801,11.07,42.81,4.89,42,11.79,Adequate,0,Low,70,81948.0,True,High,2923.75,2,8632.88
CO,1988,2510.0,0,629.0,Frame,7,580029.0,1000,Rural,4,False,False,15.63,18.73,120,422491.0,0.679,20.12,49.76,1.57,36,31.88,Adequate,3,Low,38,157538.0,False,Moderate,2133.45,0,0.0
WA,1975,1537.0,0,603.0,Frame,10,306891.0,5000,Urban,21,False,True,13.06,0.06,120,263316.0,1.912,14.43,46.24,4.9,66,0.62,Poor,2,Low,51,43575.0,False,Low,1114.57,0,0.0
FL,2011,2051.0,0,832.0,Frame,9,332726.0,1000,Urban,2,False,True,24.6,1.42,120,301510.0,0.154,34.3,72.44,5.99,47,3.88,Adequate,2,Low,15,31216.0,False,Moderate,1370.71,1,1696.69
GA,1967,2112.0,0,764.0,Frame,9,385744.0,5000,Urban,11,False,False,22.06,2.71,120,332788.0,1.33,10.46,81.02,20.45,32,0.4,Poor,2,Low,59,52956.0,False,Moderate,1921.91,0,0.0
OK,2014,800.0,0,569.0,Frame,10,179285.0,500,Suburban,7,False,True,16.32,0.07,120,191769.0,1.202,14.66,100.0,4.13,97,2.1,Adequate,3,Low,12,0.0,False,Low,389.47,0,0.0
WA,2000,2481.0,0,704.0,Masonry,6,528089.0,1000,Urban,19,False,False,28.26,31.33,120,460014.0,0.252,15.22,67.2,0.73,90,23.11,Poor,1,Low,26,68075.0,False,Moderate,1677.01,0,0.0
TX,1988,3101.0,0,827.0,Frame,3,728608.0,5000,Suburban,22,True,True,15.35,6.77,120,484512.0,0.258,48.17,12.42,4.34,71,21.02,Poor,5,Low,38,244096.0,False,High,2973.39,0,0.0
NY,2007,2018.0,0,721.0,Frame,9,530520.0,2000,Rural,6,False,False,26.12,3.62,120,402479.0,1.983,16.05,65.77,6.66,82,26.84,Adequate,0,Low,19,128041.0,False,Low,890.28,1,367.47
GA,2002,1803.0,0,694.0,Fire Resistive,6,502548.0,1000,Suburban,15,True,True,31.42,6.47,120,321929.0,0.517,14.29,47.3,0.74,93,7.91,Excellent,1,Low,24,180619.0,False,Moderate,1506.19,1,1028.67
CA,1971,1470.0,0,700.0,Frame,4,214570.0,1000,Urban,17,False,False,34.63,26.95,120,247430.0,0.562,24.36,47.15,5.99,44,1.88,Excellent,0,Moderate,55,0.0,True,Moderate,1439.27,0,0.0
FL,1987,3062.0,0,761.0,Frame,3,856393.0,1000,Suburban,15,True,False,4.7,0.58,120,566075.0,0.48,13.03,25.05,0.92,63,6.33,Adequate,1,Moderate,39,290318.0,False,Moderate,1586.51,1,1169.59
MA,1976,2417.0,0,700.0,Masonry,1,573671.0,2000,Urban,21,False,False,4.85,3.16,120,394940.0,0.128,11.73,69.1,3.8,61,35.3,Adequate,1,Low,50,178731.0,True,Moderate,1826.0,1,2128.53
MA,1969,2304.0,0,700.0,Masonry,8,469896.0,2000,Urban,24,True,False,1.46,18.74,120,415705.0,2.025,38.4,52.14,3.27,59,1.42,Poor,0,Low,57,54191.0,True,Moderate,1573.35,0,0.0
WA,1968,1078.0,1,664.0,Frame,3,213086.0,1000,Urban,24,False,False,19.54,14.89,9,148090.0,0.589,22.4,82.84,0.71,59,4.05,Excellent,0,Moderate,58,64996.0,False,Moderate,1329.29,1,1319.8
MA,1968,1902.0,0,700.0,Frame,2,407292.0,500,Urban,5,True,False,2.42,1.17,120,357633.0,0.474,44.17,29.87,0.96,31,0.51,Poor,0,Low,58,49659.0,True,Moderate,1352.57,1,1654.13
Other,2011,3379.0,1,664.0,Frame,4,779166.0,1000,Suburban,8,False,True,18.05,10.82,4,670977.0,0.315,11.77,39.21,1.78,78,17.44,Adequate,2,High,15,108189.0,False,High,2798.54,3,8982.49
NY,2019,2123.0,0,735.0,Frame,6,474913.0,1000,Urban,4,False,False,6.97,7.33,120,394088.0,0.747,22.93,57.41,6.49,94,3.5,Adequate,2,Low,7,80825.0,False,Low,930.86,0,0.0
OK,1959,1208.0,2,716.0,Frame,10,179220.0,2000,Suburban,26,False,False,25.18,2.79,1,242792.0,1.53,14.16,57.25,0.53,51,17.22,Adequate,4,Low,67,0.0,False,Very High,4673.02,0,0.0
WA,2013,1794.0,0,782.0,Frame,3,312786.0,5000,Suburban,14,False,False,10.59,18.72,120,257775.0,0.569,11.96,0.0,1.69,94,8.06,Excellent,0,Low,13,55011.0,False,Low,681.55,1,672.23
LA,2007,2256.0,0,678.0,Frame,4,350638.0,5000,Suburban,18,True,False,14.16,36.3,120,412720.0,0.232,34.53,21.17,11.72,93,12.58,Adequate,0,Moderate,19,0.0,False,Low,1057.5,0,0.0
CA,1990,1476.0,0,700.0,Frame,10,328971.0,2000,Suburban,23,True,False,30.66,7.2,120,264953.0,0.745,45.66,59.11,4.59,93,0.84,Adequate,1,Low,36,64018.0,True,Moderate,1568.95,0,0.0
FL,2007,3198.0,0,714.0,Fire Resistive,5,898658.0,1000,Rural,20,True,False,25.73,27.24,120,583587.0,0.838,25.11,25.6,24.72,96,28.26,Excellent,0,Low,19,315071.0,False,High,3548.33,0,0.0
CO,1971,2420.0,1,597.0,Frame,2,469644.0,1000,Urban,9,False,False,1.63,4.68,24,500476.0,0.358,15.62,62.88,4.62,35,10.34,Adequate,4,Moderate,55,0.0,False,High,2715.24,1,2909.3
MA,2007,1515.0,0,700.0,Frame,2,243457.0,1000,Urban,23,True,False,19.6,1.26,120,240387.0,0.592,15.66,57.78,0.09,98,0.83,Adequate,0,High,19,3070.0,True,Low,614.82,1,1314.89
CO,2005,2336.0,0,529.0,Frame,1,503291.0,1000,Rural,11,True,False,15.25,8.54,120,374442.0,0.515,51.29,46.84,1.87,77,15.77,Excellent,3,Low,21,128849.0,False,Moderate,1467.97,0,0.0
MA,1951,2374.0,1,700.0,Masonry,4,579617.0,1000,Rural,29,False,False,35.48,0.75,24,466076.0,0.107,16.46,27.7,1.72,39,6.39,Adequate,0,Low,75,113541.0,True,Very High,5902.85,2,11402.9
WA,1957,1823.0,2,486.0,Frame,6,438256.0,500,Urban,21,False,False,10.88,8.96,30,359362.0,0.893,21.06,49.82,0.34,38,7.21,Adequate,0,Low,69,78894.0,False,High,4119.9,0,0.0
TX,1972,2660.0,0,717.0,Masonry,7,714081.0,1000,Suburban,17,False,True,13.94,18.09,120,492249.0,1.801,24.12,46.83,8.76,50,3.13,Excellent,1,Low,54,221832.0,False,High,2756.81,0,0.0
OK,1998,2272.0,0,774.0,Frame,4,471940.0,1000,Suburban,14,True,False,5.7,3.99,120,389580.0,0.736,8.74,16.79,5.49,76,28.39,Adequate,3,Low,28,82360.0,False,Low,986.95,0,0.0
CO,1956,1775.0,0,850.0,Frame,7,403705.0,1000,Rural,20,True,True,0.0,76.07,120,480108.0,1.953,39.58,58.97,4.75,44,32.32,Poor,2,Low,70,0.0,False,High,2670.44,1,1999.52
TX,1972,800.0,0,725.0,Frame,9,233949.0,1000,Urban,17,False,False,2.79,8.29,120,192986.0,0.847,61.43,49.73,4.22,78,2.48,Adequate,3,Low,54,40963.0,False,Low,698.26,0,0.0
NY,1983,2286.0,0,738.0,Frame,5,454950.0,2000,Urban,20,False,False,28.2,0.21,120,436095.0,0.797,7.88,34.6,0.98,71,7.81,Adequate,2,Low,43,18855.0,False,Moderate,1703.51,0,0.0
CO,2007,1462.0,0,700.0,Frame,10,226049.0,1000,Rural,12,False,False,27.96,55.42,120,209396.0,0.829,28.93,74.41,1.65,84,8.26,Adequate,1,High,19,16653.0,False,Low,1122.4,0,0.0
WA,1960,2973.0,0,729.0,Frame,9,842917.0,1000,Rural,28,True,True,6.2,43.13,120,544734.0,0.144,17.93,66.17,9.0,61,3.52,Adequate,0,Low,66,298183.0,False,High,3572.79,1,3595.05
NY,2021,1900.0,1,681.0,Frame,10,475617.0,1000,Suburban,3,False,True,6.02,1.3,19,257391.0,4.265,19.45,37.94,0.43,94,16.94,Poor,2,Low,5,218226.0,False,Moderate,1449.56,0,0.0
CA,1980,1282.0,0,700.0,Frame,1,233446.0,500,Urban,14,True,False,36.64,9.96,120,306838.0,0.227,36.73,1.17,24.13,67,4.81,Adequate,3,Low,46,0.0,True,High,2742.01,0,0.0
NY,2009,2286.0,0,736.0,Fire Resistive,4,695471.0,1000,Urban,16,True,False,15.79,1.19,120,337438.0,0.15,44.96,0.0,10.71,96,2.65,Adequate,0,Moderate,17,358033.0,False,Low,1136.87,0,0.0
WA,1997,1551.0,0,629.0,Frame,6,258878.0,500,Suburban,10,True,False,14.22,20.91,120,224679.0,1.657,15.53,42.31,3.57,61,1.37,Adequate,0,Moderate,29,34199.0,False,Low,787.26,0,0.0
CO,2013,2262.0,0,642.0,Frame,6,481815.0,500,Urban,3,False,False,2.02,12.45,120,440457.0,0.656,40.82,52.24,1.16,74,3.83,Adequate,2,Low,13,41358.0,False,Low,1094.7,0,0.0
FL,1952,2277.0,1,710.0,Frame,4,442183.0,2000,Suburban,30,True,False,21.3,14.28,26,421404.0,0.473,23.17,43.73,13.21,48,4.8,Adequate,0,Low,74,20779.0,False,High,3908.29,1,2894.32
Other,1984,2171.0,0,769.0,Frame,10,517789.0,5000,Suburban,15,True,False,9.29,37.19,120,277199.0,0.734,16.47,44.83,2.99,51,43.44,Adequate,0,Low,42,240590.0,False,Moderate,1481.55,0,0.0
TX,1997,1967.0,1,569.0,Masonry,1,478061.0,1000,Rural,14,False,False,12.12,4.31,27,283043.0,0.163,24.54,51.11,5.07,78,0.35,Poor,2,Low,29,195018.0,False,Moderate,1813.85,1,5459.76
FL,1996,2292.0,0,685.0,Frame,1,713526.0,1000,Suburban,9,True,False,0.0,3.89,120,411647.0,0.661,21.37,54.05,0.76,73,20.95,Poor,2,Low,30,301879.0,False,Moderate,1285.77,0,0.0
NY,2009,2244.0,1,700.0,Fire Resistive,3,391622.0,1000,Urban,5,False,True,27.51,4.38,22,330547.0,0.47,38.34,18.29,3.55,59,6.41,Excellent,1,Moderate,17,61075.0,False,Moderate,1553.89,1,769.16
MA,2013,2832.0,0,700.0,Fire Resistive,6,635150.0,1000,Suburban,17,False,False,9.19,0.01,120,487465.0,0.41,10.28,43.01,1.76,96,1.0,Poor,1,Low,13,147685.0,True,Low,1139.88,1,633.62
WA,1959,1556.0,0,793.0,Frame,8,271504.0,2000,Suburban,14,False,False,21.89,1.37,120,339141.0,0.79,31.07,78.7,0.42,34,4.07,Poor,1,Low,67,0.0,False,Moderate,1386.92,0,0.0
CA,1999,2255.0,0,700.0,Masonry,8,347822.0,2000,Suburban,22,True,True,11.17,35.38,120,376679.0,0.694,46.59,54.52,13.53,89,16.44,Excellent,0,Low,27,0.0,True,Moderate,1235.37,0,0.0
MA,1956,2397.0,0,700.0,Frame,8,515223.0,500,Urban,16,True,True,37.17,41.59,120,391683.0,0.398,51.67,49.69,4.2,31,7.61,Adequate,1,Low,70,123540.0,True,Very High,7631.82,4,108315.59
LA,2013,2028.0,0,665.0,Frame,6,442048.0,1000,Suburban,9,False,True,37.47,11.57,120,436808.0,0.676,10.1,45.33,0.58,95,20.98,Poor,0,Low,13,5240.0,False,Moderate,2312.14,1,2007.01
GA,1993,1793.0,0,729.0,Frame,3,395550.0,500,Urban,4,False,False,18.62,44.02,120,328836.0,1.4,9.87,67.99,0.31,45,12.72,Adequate,1,Low,33,66714.0,False,Moderate,1360.77,0,0.0
GA,1977,1441.0,0,621.0,Frame,1,270425.0,1000,Urban,27,True,False,26.74,10.16,120,319222.0,0.153,41.74,31.67,6.12,93,3.91,Adequate,2,Moderate,49,0.0,False,Moderate,1388.76,0,0.0
MA,1961,3682.0,0,700.0,Frame,1,1036998.0,500,Suburban,29,False,False,7.95,10.7,120,787569.0,0.079,26.07,54.87,4.07,64,5.87,Poor,1,Moderate,65,249429.0,True,High,3705.05,0,0.0
TX,2018,1966.0,0,828.0,Frame,3,639157.0,1000,Rural,3,True,False,15.96,39.58,120,370779.0,1.031,32.05,34.53,9.97,94,5.79,Poor,2,Low,8,268378.0,False,Moderate,1259.06,0,0.0
FL,2002,2798.0,1,633.0,Frame,10,655645.0,1000,Urban,7,False,True,18.75,17.48,6,559426.0,0.958,46.64,21.79,5.08,68,4.99,Adequate,1,Low,24,96219.0,False,High,3240.08,0,0.0
Other,1990,2284.0,0,709.0,Fire Resistive,3,307121.0,1000,Suburban,17,True,False,8.8,0.46,120,402301.0,0.943,22.67,47.47,6.69,62,0.11,Poor,2,Low,36,0.0,False,Low,1110.92,0,0.0
OK,2011,2260.0,0,644.0,Frame,4,530711.0,500,Suburban,5,False,False,20.27,16.36,120,339387.0,0.462,14.83,58.57,8.99,70,26.76,Excellent,4,Moderate,15,191324.0,False,Moderate,1840.06,1,1293.83
CO,1977,1408.0,0,769.0,Frame,3,362600.0,5000,Rural,24,False,False,29.86,12.21,120,234644.0,0.077,21.29,74.61,1.24,85,3.16,Adequate,3,Low,49,127956.0,False,Moderate,1357.34,0,0.0
GA,1992,2054.0,1,603.0,Frame,2,404491.0,5000,Suburban,11,True,False,27.69,7.2,23,482682.0,1.2,42.87,36.98,2.82,72,9.26,Adequate,1,Low,34,0.0,False,Moderate,1473.85,1,1391.3
GA,2006,1091.0,1,627.0,Masonry,9,191435.0,1000,Urban,9,False,False,26.84,0.04,3,267417.0,0.684,18.34,31.2,4.39,90,6.77,Adequate,0,Low,20,0.0,False,Moderate,1213.78,0,0.0
LA,1973,2820.0,0,425.0,Frame,6,504414.0,500,Urban,20,True,False,17.84,1.67,120,594982.0,1.181,10.26,5.39,8.67,52,6.1,Excellent,1,Moderate,53,0.0,False,Moderate,2333.59,2,3048.76
GA,1972,1719.0,1,690.0,Masonry,8,399450.0,1000,Rural,20,True,True,26.5,6.87,19,298978.0,0.563,40.38,65.14,1.21,63,5.88,Excellent,2,Moderate,54,100472.0,False,Moderate,1994.0,0,0.0
CA,2018,2392.0,0,700.0,Frame,8,487469.0,1000,Urban,2,False,False,8.75,55.16,120,430984.0,1.139,44.73,25.47,9.7,72,0.12,Excellent,0,High,8,56485.0,True,Moderate,1471.67,0,0.0
MA,1988,1513.0,0,700.0,Frame,4,294289.0,500,Urban,7,True,True,34.96,1.28,120,395423.0,0.644,30.91,36.22,0.19,61,12.52,Adequate,2,Low,38,0.0,True,Moderate,1735.98,0,0.0
